temperature,vibration,pressure,label
30.60943415950886,0.598221520619222,100.93843921611719,0
27.920031787519008,0.5781213919087901,100.76729783110365,0
31.500902391612914,0.5875658080249242,101.64720785876008,0
31.881129432782426,0.6190173113320122,101.501483532236,0
47.36746651741942,1.1515269238451005,90.1124113061783,1
27.395640986275364,0.6102062993060501,102.198142603651,0
50.6589921350541,1.2320449513846037,91.4080301486433,1
29.367514815312834,0.5887547561130717,100.41125512382742,0
29.96639768499142,0.6226874449088942,102.2510272914831,0
28.29391214485284,0.6113652781037519,101.80054045727692,0
49.64642204137769,1.2428965391127198,96.17702438972057,1
31.555583870857898,0.6432691437355873,102.72174627220618,0
30.13206139512243,0.5849776576872925,101.82703789469295,0
32.25448241393607,0.5503471397044445,101.29184310749996,0
30.93501868450409,0.5686486887124109,102.57217504449743,0
28.281415074233525,0.5693686451796504,101.4274382270637,0
30.737501568164998,0.601565199559726,101.27753353991677,0
28.082234798342004,0.5917844848336129,100.7717599071824,0
31.756900602614547,0.5898950409707822,101.76548035144566,0
29.900148178027493,0.6185910589644743,101.68128237385918,0
29.63027527290948,0.610196260835781,101.31174411191176,0
28.638140911192117,0.6094814361193286,100.66801091690591,0
32.44508267734806,0.6122948537198608,101.40394388333286,0
59.86097975971907,1.0848406466592044,86.74391557209758,1
29.143344355673786,0.5367613997466767,100.23322054501264,0
29.29573289902354,0.5890668524320661,100.12255011894065,0
31.064618371106697,0.5345936980653158,101.75212270304782,0
30.730888128728157,0.6010817978039339,99.21848934795865,0
30.825465223191976,0.5998610108332696,101.46432842156901,0
30.861642006015764,0.6313659682436904,100.91753355379694,0
34.28329520174092,0.6356290317816335,102.34659728550392,0
29.18716996723077,0.606083251447571,100.9052254326769,0
28.975514541856924,0.584989167678093,101.82758737140152,0
28.372454543504244,0.6145548333763721,100.98246892700976,0
31.23195884515099,0.5841624708802706,101.3909985227889,0
32.257944585441784,0.5999582204566996,101.88946922473603,0
29.77210508469025,0.629584089508823,100.92995542694034,0
28.319687046074943,0.5832668596203173,102.09724390759872,0
28.35103756861752,0.624170359177275,100.50504169831481,0
31.301185575649402,0.620322041060769,101.5356742740467,0
31.486508342406886,0.5713562454860753,102.03811177823027,0
31.08630853661039,0.629216823846522,101.82802999343227,0
28.668980585422613,0.6209569903611452,102.83315590138832,0
30.46432264613344,0.6030577766211797,100.68924854615148,0
30.233371618281456,0.5771302962591704,100.19668059892113,0
49.78658451886262,1.108542372167265,91.1704950627177,1
31.74285755589638,0.5838701226929093,101.82835405323874,0
30.447191097549364,0.6162778338987588,101.6983383474155,0
31.35782712614379,0.5713312449779581,101.38180532771793,0
30.135158138977783,0.613125367458596,100.4016343607143,0
30.578238797379967,0.5627473341336482,101.91349383466324,0
31.26257645167708,0.5938779424668346,100.32023617787956,0
48.21347469866592,1.1593866354529014,86.90148564731152,1
29.360657567285397,0.6733539043517675,103.58595073851188,0
29.05925469141441,0.5586805303343889,101.59316091725724,0
28.722244303513317,0.6441604369947039,101.76648650852619,0
29.44971549754663,0.6044952724196184,100.90571218488355,0
52.064456976112005,1.1937253316031324,90.1282736047563,1
28.268337768613513,0.6035504374016462,100.81782450957581,0
31.936556709182963,0.613341804545857,100.425683807121,0
26.63426045676839,0.5953894468691394,100.14239633886798,0
29.33022994002845,0.6436215054437238,102.67788795359651,0
49.74216080261893,1.2107448702697317,89.88810913590946,1
31.172444662718558,0.6339670371653774,101.60375006449118,0
31.42245315958571,0.5806689863936093,101.052782107843,0
31.586694470399852,0.5981924446079614,101.16170313404525,0
29.302549855503123,0.5678411234312934,102.07164054579147,0
29.075296414670866,0.6136507116104256,101.27413030504383,0
31.715951762514308,0.643353778707796,101.72455515041979,0
29.61739135023677,0.5976793146053744,101.14319656172398,0
27.448627353324156,0.5940934290388827,101.02627768741436,0
27.73342557199304,0.5665614911079622,100.17446866751851,0
28.161095427996777,0.5931212203934307,99.71780075010629,0
30.994321488107527,0.5522161722083542,101.09075047914688,0
30.28485147214113,0.5726136603984352,101.34519735359459,0
31.380970708135536,0.6068035813832741,100.27109597063297,0
29.145494707326932,0.6395703959322419,101.2724201079723,0
30.317079382153427,0.684276325836885,101.3430020503924,0
31.251180787934672,0.582402447447873,99.5751935951525,0
53.791765163220326,1.247969053059753,90.9692870226234,1
51.352426930551,1.3149376840957818,90.12988617510149,1
28.6761481178667,0.5954625705976087,101.6096469835166,0
29.273892306869858,0.6129778335517846,100.37706006688019,0
29.236524212003342,0.6018574945103987,101.42675844039978,0
27.60832070882192,0.6033118717683665,102.11792578028837,0
30.973944961571164,0.5877500051151999,101.92165836719272,0
29.061195319594553,0.5580567102060344,101.22377137038885,0
48.8623529231839,1.2259541765571538,93.37510607897327,1
30.96149331781182,0.6195973464984368,100.79652441253239,0
30.89306235205989,0.5916989972974286,101.67425582632772,0
31.330770217945574,0.582117333010315,101.4560831785143,0
29.803029030981154,0.6002551688016946,101.80352320488176,0
29.153403375911694,0.6238479675874689,101.40549905049691,0
29.8405635781872,0.605410918290792,101.95501116027795,0
26.62533113208394,0.580318351900771,101.37567402636616,0
27.105775055153824,0.6367887886694684,101.92775097290534,0
27.354600775291196,0.6473755650894489,101.99665821629331,0
28.005506344797038,0.6148366996596856,100.65637869582015,0
30.799548453446874,0.6292099053403227,99.8534847625034,0
28.189041889279878,0.6372587999044144,102.53479428481164,0
29.24367489192122,0.6339029794921354,101.5053269845698,0
32.59845659557213,0.6184229753133786,99.9284112836031,0
29.28747205787715,0.6179504114122465,100.72894440222503,0
31.475031136934174,0.6155898172003951,101.91749943389586,0
28.132764639980245,0.5670798697635887,101.07625853509369,0
58.88359923558811,1.287234867996177,91.07860910588575,1
28.099955890178837,0.5593255808662033,102.42070548825038,0
29.321933848198874,0.5761620163462483,100.46217028289296,0
31.68061627491479,0.6391069520342426,100.66147731379613,0
26.5453591536153,0.6252066048808259,101.46910918003861,0
30.868847287091715,0.6446219486905759,101.6123639456431,0
30.475471204664554,0.5918497684893812,101.69707442747259,0
28.81170008860641,0.565432534761697,102.02899043565516,0
27.10788429122309,0.5927868840878897,101.45886289654521,0
30.14425901542774,0.6030609389172172,101.69150715115073,0
28.941014581872395,0.6023696614902002,101.09263259254793,0
30.465352422709408,0.634010414362701,101.35015864258936,0
30.043704291046886,0.5891618872498966,101.3860273440429,0
33.20355778264183,0.6105610341540877,101.47207850865523,0
29.52128874505395,0.5703411855169618,101.9180318460662,0
27.953005014756272,0.6135095183413144,101.74411654555587,0
30.35855126991263,0.6000932565055691,101.33537360232015,0
55.26322208807781,1.3104495025205567,91.95197989963168,1
32.718375150480874,0.5929251191347544,101.35413700645016,0
31.670222491829158,0.5944747276045433,101.2775857720834,0
30.71374211829902,0.5918953461198871,101.45454526385056,0
32.926605782439125,0.6531402372680305,103.06522024571233,0
27.622473891354296,0.5970466199307636,100.88098177716701,0
28.720496934500506,0.5926831166946799,101.63783121530028,0
28.14684811718895,0.5370764712716958,102.15476965379544,0
29.220380393688465,0.5731737794406156,101.37840153127951,0
27.24662770488738,0.5921077972663094,103.17027609533773,0
31.270301893628808,0.5794244197147007,100.99756856661482,0
29.555554605802453,0.6414512278013339,101.55927137785604,0
27.058387410994683,0.5950518667381134,100.66095540408561,0
27.968841837584918,0.6386533274795475,101.01878021188536,0
30.62702769490039,0.601851139021511,101.49914712831732,0
31.676253135788762,0.6011168350926472,101.97704324984618,0
33.99346178338357,0.5973361065686249,101.55527586721885,0
35.82772493201466,0.6001138875486437,102.30729187946778,0
30.82881886655199,0.6515638500914958,101.22402775152587,0
28.02092375993627,0.5304116781974635,101.0342651761288,0
25.73590743853738,0.5399536276668396,103.4631880858235,0
30.535422924687673,0.5837048750683166,101.61539011955362,0
28.37411780937935,0.600435836458127,100.72441476321715,0
29.169285479640628,0.6207031327429203,100.74458899020154,0
28.775806401880384,0.6141926159408242,100.54585606837493,0
29.71841822716723,0.5884726226135829,102.04925548468543,0
32.13196046157529,0.6305713107972528,101.00849816568541,0
30.31409713489069,0.6309058620945819,101.40188998052518,0
45.87934639330262,1.4234093080797732,92.27054946330638,1
49.329863895953174,1.2966129681004106,88.38856366677442,1
26.650634110591287,0.6081793579029638,100.62260472569278,0
29.02738418185334,0.5831555091965135,100.43954217108559,0
29.89243489836336,0.6209345051700002,101.47943784574527,0
33.53585982715977,0.6033183936773603,101.78076742775991,0
30.260549042945772,0.6000401954026345,101.56602585047811,0
31.965479022046114,0.6441886071656872,100.65243701672213,0
43.49110131293245,1.2442222062036599,88.19224142083824,1
58.079912120810235,1.2704148141639784,89.6516508755576,1
28.069766475535257,0.5643878872087689,100.88276908417089,0
28.549547870928492,0.5891021805729358,100.5448371802224,0
50.22329140481733,1.1657155347090162,91.03191695353568,1
28.35722664155123,0.5547802305668086,101.80673723282187,0
31.67697840747269,0.5704452590306752,101.78399470054309,0
28.194145643825948,0.5741747496442928,102.29776913691396,0
31.863146025748488,0.6737227227622767,103.55011939859098,0
53.884038494325736,1.0083184128234923,89.98344023214082,1
29.68672420468382,0.5876475174694605,100.7092987352983,0
29.91847494772913,0.589092501290796,100.80705993266038,0
28.690424609141218,0.5655238800843512,100.61934430209384,0
30.89214440296416,0.542756087603242,100.43793340191702,0
29.09003303931844,0.5964935944077443,101.0602775487557,0
27.548788472465503,0.5700644405026792,100.32671702776847,0
27.444124851360762,0.5974544840501397,101.56803389402992,0
30.345175835444238,0.5519938245286956,101.34135865714289,0
33.15818251282087,0.5771407662506922,101.68482293181093,0
30.319983227146878,0.6044588128590849,101.7061827613106,0
29.762723347780234,0.6109862879335181,101.78240548274134,0
30.571652279205086,0.6125241587622604,101.00127285054089,0
32.61200348341365,0.5603853304752888,102.99691472210694,0
30.438765002727713,0.6256405719040669,101.48754489318567,0
50.43126918112503,1.1505251569474289,88.40864231665883,1
32.21257742011978,0.6189857374382192,100.49809940338702,0
30.857512876923227,0.5996808397014541,99.90759760877775,0
33.07151198399198,0.5587083750276616,101.31386770332104,0
30.36646887444381,0.5905140688625643,101.20255582075733,0
45.064724227315565,1.3743621867291564,90.4517196726331,1
27.26368160150867,0.6183889614142379,102.90874088992041,0
33.301855864462496,0.5957703630766674,101.73918629926152,0
33.4473314415666,0.6459533667180316,101.88087868915706,0
43.53247570330812,1.3020882821002473,87.98206804482349,1
29.233625357728023,0.5923003765080074,100.50068408693518,0
32.922888584484404,0.6225036543641083,101.32944439927756,0
27.785908635913025,0.6580138045556456,101.43840571172177,0
28.210545962088347,0.6588145380234908,99.81495074630843,0
31.28665358937809,0.563160003575325,101.15575438172037,0
29.21078975428082,0.5722040066652855,101.3112576662988,0
29.98975626655986,0.6445475636020155,101.1278806673831,0
29.673114202950973,0.5682515684748709,100.64928767012266,0
30.675149097597867,0.5603237660012497,100.86837185446309,0
32.81496372262743,0.5854141760790286,101.15851264514176,0
30.181169813803493,0.6126068012842375,101.37264001888803,0
31.287877586553716,0.5969280988016671,101.78383326604045,0
53.89764710385725,1.0974820805555825,90.2764468509486,1
29.902563196139763,0.5797736261482647,101.0645218211782,0
28.313539459414258,0.5786298880676187,100.93507504310772,0
55.321047444290045,1.3081450469628533,89.48967164995709,1
28.2436952661425,0.6684489863182819,101.78867593312869,0
29.331753118598375,0.6089253321355667,100.9526396533929,0
31.831805084712027,0.6266027716321422,101.93231478157294,0
27.347214564520872,0.5853276759564323,102.08366827292478,0
53.744069429912386,1.2466328772170416,91.72630147740827,1
29.031661133332843,0.5785933805588893,102.72265672537586,0
29.34465381127608,0.520448749952424,100.60686708907245,0
32.00551565060921,0.558659721694564,101.31111856746601,0
31.07623087400785,0.5456814396005881,101.30902215729492,0
32.67479621488549,0.5325064866614517,101.22154114517399,0
29.690988641500198,0.5641392307710569,100.78058966431189,0
54.31543759022678,1.2961093486120217,91.25042386115894,1
29.552282366239,0.5986669149688694,101.3741435568232,0
30.484993582542444,0.6387169128696352,100.68531547236167,0
30.35314671690742,0.6123294773070262,101.3687947845981,0
27.831223855533267,0.6234767647714548,100.66476516664092,0
30.180979563255747,0.5729730901408627,100.42027332332452,0
30.45645666027781,0.6157185286257801,101.48743868830151,0
35.03494807506784,0.6218614270222304,101.4207372214452,0
33.75368922256334,0.5827005812329892,101.76342557705675,0
28.29351329888236,0.616786211118485,103.0486910131341,0
29.425233276901647,0.6169856327572449,101.52183162496867,0
53.450457075876976,1.125948417949888,89.8530426768192,1
28.818585972073027,0.5663169470318701,100.43795093690613,0
30.63121000718068,0.5644761500430518,100.2704740475709,0
32.41170724177647,0.6025951662576439,102.56626355741867,0
28.541832324512782,0.6098102960636794,100.56121617605335,0
28.691707119864407,0.5762242250862626,100.46484474282508,0
25.70542194052269,0.6007975602397829,101.26872086302676,0
29.674668158910183,0.6171161110841545,101.22784606929808,0
27.875171176280872,0.618545721439959,100.57799479484537,0
28.941121145267854,0.6465564036036746,101.05602142502951,0
28.246278443664824,0.6383094249659412,102.28350057412008,0
29.811474891494885,0.5699612570173036,100.65520511293455,0
26.48454321728674,0.6505075862861407,100.18506201250706,0
27.06590950921802,0.5840707048633286,102.05407489671983,0
34.2584942240566,0.6313461843736328,101.69383752955042,0
43.18974584573674,1.097149575905873,88.97833088189397,1
45.45501152743141,1.1955267065812132,90.84064565955225,1
33.67382705664263,0.545769094206752,100.70430131484915,0
35.810134338480815,0.5948530646935095,101.25623645052057,0
27.656866742349315,0.5532185029408317,102.23253767190705,0
46.11762795925818,1.234200345742102,84.59236463985332,1
30.683111101881018,0.6455037797141774,101.23238409479082,0
52.73333516308242,1.090781767291304,85.48157224484478,1
28.026285843143526,0.6090591222755781,99.39498612790246,0
29.509444308115782,0.5782382543397607,102.12702893435112,0
31.554675152123487,0.5811454580958962,100.35403954223484,0
30.86953214893324,0.6232348411159612,101.56559639476555,0
29.247687857539802,0.5988438521446976,101.49734651968859,0
29.73235407096792,0.6521894412579303,102.16766911317107,0
27.250208383260038,0.5855330256389123,101.74073950471482,0
